step,type,value,lr,norm,dt_ms,tokens_per_sec
10447,train,3.1937522888183594,0.00030448679760955937,0.3029845952987671,2368.518352508545,221356.95062050762
10448,train,3.1894989013671875,0.00030444079980241967,0.2977901101112366,2373.04425239563,220934.77585625387
10449,train,3.2080078125,0.00030439480274378777,0.31475120782852173,2371.3979721069336,221088.15397787574
10450,train,3.1612393856048584,0.00030434880643501053,0.28688448667526245,2345.1316356658936,223564.42257925955
10451,train,3.157785415649414,0.0003043028108774352,0.3191467523574829,2381.0102939605713,220195.60408027453
10452,train,3.219326972961426,0.0003042568160724084,0.31922656297683716,2361.821413040161,221984.6077714788
10453,train,3.2595701217651367,0.00030421082202127734,0.29768067598342896,2349.867820739746,223113.82596615687
10454,train,3.176191568374634,0.0003041648287253891,0.28642168641090393,2376.054525375366,220654.86898587632
10455,train,3.184040069580078,0.00030411883618609034,0.2863690257072449,2351.8288135528564,222927.79005797175
10456,train,3.1628031730651855,0.00030407284440472806,0.29059526324272156,2360.6088161468506,222098.63676429848
10457,train,3.159264326095581,0.0003040268533826492,0.29979029297828674,2361.2592220306396,222037.45997405652
10458,train,3.208796977996826,0.00030398086312120057,0.3039868474006653,2371.4845180511475,221080.08549465568
10459,train,3.176529884338379,0.00030393487362172895,0.2935807704925537,2350.268602371216,223075.77928371215
10460,train,3.278179883956909,0.00030388888488558114,0.34545043110847473,2361.1347675323486,222049.16348249782
10461,train,3.142927885055542,0.00030384289691410415,0.31115466356277466,2346.134662628174,223468.84360537303
10462,train,3.238112211227417,0.0003037969097086445,0.3568415641784668,2366.777181625366,221519.79665443167
10463,train,3.1958746910095215,0.0003037509232705492,0.3292182385921478,2350.144386291504,223087.5698779169
10464,train,3.2108805179595947,0.0003037049376011646,0.3224041759967804,2363.053560256958,221868.8601975611
10465,train,3.181325912475586,0.0003036589527018377,0.3631950318813324,2343.6007499694824,223710.45921828924
10466,train,3.1810853481292725,0.00030361296857391506,0.27807196974754333,2365.0171756744385,221684.64795630387
10467,train,3.1480906009674072,0.00030356698521874335,0.355967253446579,2372.9186058044434,220946.47440393813
10468,train,3.1975655555725098,0.00030352100263766934,0.29434922337532043,2361.330032348633,222030.80163196466
10469,train,3.221313953399658,0.0003034750208320395,0.3046761453151703,2361.2895011901855,222034.6127553346
10470,train,3.1916556358337402,0.0003034290398032004,0.27387920022010803,2371.9120025634766,221040.24071439772
10471,train,3.167980432510376,0.0003033830595524986,0.28280508518218994,2343.0428504943848,223763.7266810441
10472,train,3.1871399879455566,0.0003033370800812808,0.2667577266693115,2353.607177734375,222759.34784694578
10473,train,3.1229496002197266,0.0003032911013908933,0.29481396079063416,2358.9155673980713,222258.06096921884
10474,train,3.2038497924804688,0.0003032451234826828,0.29237088561058044,2357.839345932007,222359.50931286177
10475,train,3.1679935455322266,0.0003031991463579957,0.26859816908836365,2358.2398891448975,222321.74191155247
10476,train,3.1476519107818604,0.00030315317001817837,0.2980731725692749,2362.4494075775146,221925.5990491714
10477,train,3.1921021938323975,0.0003031071944645774,0.288617342710495,2569.2546367645264,204062.29592728816
10478,train,3.2092247009277344,0.000303061219698539,0.26759427785873413,2363.5008335113525,221826.87332548457
10479,train,3.141148567199707,0.00030301524572140965,0.2845287322998047,2365.380048751831,221650.63930282893
10480,train,3.128264904022217,0.0003029692725345358,0.2841477394104004,2352.828025817871,222833.11582781374
10481,train,3.115393877029419,0.0003029233001392637,0.2778463661670685,2358.9162826538086,222257.99357752953
10482,train,3.1362810134887695,0.00030287732853693963,0.282132625579834,2361.032724380493,222058.76038315688
10483,train,3.1190202236175537,0.0003028313577289099,0.29885679483413696,2358.905076980591,222259.04938535765
10484,train,3.146273612976074,0.0003027853877165209,0.2885001599788666,2350.4574298858643,223057.85815719236
10485,train,3.129964828491211,0.00030273941850111864,0.29995089769363403,2368.8888549804688,221322.3296220551
10486,train,3.118041515350342,0.00030269345008404944,0.28194764256477356,2360.673189163208,222092.58037358627
10487,train,3.1511409282684326,0.0003026474824666597,0.2841130793094635,2349.2419719696045,223173.26450643863
10488,train,3.205188751220703,0.0003026015156502952,0.29079750180244446,2351.949453353882,222916.3553036248
10489,train,3.0978407859802246,0.0003025555496363025,0.29158103466033936,2352.851629257202,222830.88040086842
10490,train,3.1438496112823486,0.00030250958442602744,0.31550008058547974,2356.659173965454,222470.8629028448
10491,train,3.1849470138549805,0.00030246362002081626,0.30838340520858765,2344.7630405426025,223599.56675139093
10492,train,3.1927125453948975,0.0003024176564220149,0.30497655272483826,2349.2469787597656,223172.78887245248
10493,train,3.128600597381592,0.00030237169363096957,0.29559236764907837,2362.468719482422,221923.78492734622
10494,train,3.292884349822998,0.0003023257316490263,0.3148820102214813,2361.407995223999,222023.4711919263
10495,train,3.2369422912597656,0.00030227977047753087,0.2915939390659332,2349.637031555176,223135.74095016057
10496,train,3.2140421867370605,0.00030223381011782965,0.31263497471809387,2361.739158630371,221992.33902868727
10497,train,3.239990711212158,0.0003021878505712683,0.28567153215408325,2376.030445098877,220657.10524941614
10498,train,3.2133677005767822,0.0003021418918391929,0.30769237875938416,2358.68239402771,222280.03283846984
10499,train,3.211332082748413,0.0003020959339229492,0.2806280553340912,2368.3841228485107,221369.49616493232
10500,val,3.1948494911193848,,,,
10500,hella,0.29286994622585144,,,,
10500,train,3.244870185852051,0.00030204997682388315,0.2940013110637665,81933.53176116943,6398.943005755728
10501,train,3.252586841583252,0.0003020040205433408,0.3137781023979187,2318.0108070373535,226180.13617895587
10502,train,3.231543779373169,0.00030195806508266773,0.3065096437931061,2225.5465984344482,235577.18376636476
10503,train,3.2768073081970215,0.00030191211044321007,0.2994266450405121,2300.992727279663,227852.95832718117
10504,train,3.2170603275299072,0.0003018661566263133,0.297404408454895,2331.3145637512207,224889.42854472206
10505,train,3.2148818969726562,0.00030182020363332337,0.2995009124279022,2319.1189765930176,226072.0580926053
10506,train,3.1204090118408203,0.00030177425146558586,0.28460177779197693,2338.9134407043457,224158.78709992566
10507,train,3.1690921783447266,0.00030172830012444664,0.2651859521865845,2322.6325511932373,225730.06639842814
10508,train,3.1592748165130615,0.00030168234961125146,0.2722614109516144,2324.761152267456,225523.38311771755
10509,train,3.1387901306152344,0.0003016363999273458,0.25708502531051636,2331.355333328247,224885.49579077912
10510,train,3.121121406555176,0.00030159045107407546,0.28163814544677734,2344.666004180908,223608.82064443806
10511,train,3.1259775161743164,0.000301544503052786,0.2491515576839447,2333.5165977478027,224677.2105696687
10512,train,3.133267879486084,0.00030149855586482306,0.26528048515319824,2345.656394958496,223514.40779086348
10513,train,3.0800728797912598,0.0003014526095115321,0.2513272762298584,2344.013214111328,223671.09402101653
10514,train,3.144253969192505,0.0003014066639942587,0.2658247947692871,2351.8595695495605,222924.87476215008
10515,train,3.148404359817505,0.0003013607193143486,0.2556411325931549,2326.0538578033447,225398.04839047097
10516,train,3.170517921447754,0.0003013147754731471,0.26582762598991394,2335.7717990875244,224460.28340817135
10517,train,3.1378588676452637,0.0003012688324719997,0.2808775007724762,2329.019784927368,225111.0116766785
10518,train,3.1840100288391113,0.0003012228903122519,0.28238433599472046,2355.5004596710205,222580.30043994318
10519,train,3.0850424766540527,0.00030117694899524903,0.3143695592880249,2356.069564819336,222526.5364947756
10520,train,3.1308164596557617,0.00030113100852233665,0.27231889963150024,2337.1546268463135,224327.4766579987
10521,train,3.192721128463745,0.00030108506889485996,0.30053120851516724,2348.6907482147217,223225.64194478132
10522,train,3.170027256011963,0.0003010391301141646,0.30030393600463867,2339.711904525757,224082.28935616306
10523,train,3.179746150970459,0.00030099319218159545,0.29359716176986694,2349.3895530700684,223159.24547927178
10524,train,3.268186569213867,0.0003009472550984983,0.3149605691432953,2347.4221229553223,223346.28053174337
10525,train,3.1538925170898438,0.00030090131886621805,0.31786856055259705,2346.947193145752,223391.47703500983
10526,train,3.2787857055664062,0.0003008553834861001,0.36653581261634827,2339.597702026367,224093.22745782527
10527,train,3.201961040496826,0.0003008094489594898,0.3071931302547455,2349.8902320861816,223111.69808750958
10528,train,3.2825517654418945,0.00030076351528773214,0.3392708897590637,2353.4798622131348,222771.39839513088
10529,train,3.1989479064941406,0.0003007175824721724,0.32647377252578735,2361.4957332611084,222015.2222235796
10530,train,3.229546070098877,0.00030067165051415575,0.32893064618110657,2343.4994220733643,223720.13197944238
10531,train,3.2571253776550293,0.00030062571941502744,0.3686169683933258,2352.766752243042,222838.9191151919
10532,train,3.231161117553711,0.00030057978917613225,0.355834037065506,2351.1385917663574,222993.2347825205
10533,train,3.1902191638946533,0.00030053385979881544,0.3289465010166168,2339.803695678711,224073.49854532085
10534,train,3.255871057510376,0.0003004879312844222,0.3853107690811157,2360.7635498046875,222084.07955272598
10535,train,3.2222962379455566,0.00030044200363429723,0.29906442761421204,2349.782943725586,223121.8851085625
10536,train,3.2408204078674316,0.00030039607684978595,0.32985904812812805,2349.140167236328,223182.93617055827
10537,train,3.235354423522949,0.000300350150932233,0.3037208914756775,2348.7532138824463,223219.7052040906
10538,train,3.231527805328369,0.0003003042258829835,0.31659480929374695,2341.153860092163,223944.27335047539
10539,train,3.185978651046753,0.0003002583017033822,0.2872903048992157,2369.1279888153076,221299.9899014204
10540,train,3.2210116386413574,0.0003002123783947742,0.29306793212890625,2350.480079650879,223055.70872052378
10541,train,3.1765284538269043,0.00030016645595850434,0.30905547738075256,2339.040756225586,224146.58599024243
10542,train,3.1641902923583984,0.00030012053439591735,0.2713615298271179,2348.396062850952,223253.65311825403
10543,train,3.1489315032958984,0.0003000746137083582,0.30810022354125977,2339.730978012085,224080.46263739813
10544,train,3.1932244300842285,0.00030002869389717153,0.2856840193271637,2359.1105937957764,222239.68701544756
10545,train,3.1660358905792236,0.00029998277496370244,0.30271124839782715,2357.234477996826,222416.5669108739
10546,train,3.124418258666992,0.00029993685690929525,0.2835463881492615,2358.5474491119385,222292.75064930733
10547,train,3.177084445953369,0.0002998909397352949,0.26928970217704773,2342.0052528381348,223862.86254680558
10548,train,3.120563507080078,0.0002998450234430461,0.31412574648857117,2351.6783714294434,222942.05124713416
10549,train,3.184957504272461,0.0002997991080338934,0.26857858896255493,2368.9229488372803,221319.14432140233
10550,train,3.1547176837921143,0.00029975319350918165,0.2752402722835541,2353.6860942840576,222751.87896688387
10551,train,3.2373499870300293,0.00029970727987025525,0.28631022572517395,2350.8129119873047,223024.12809056044
10552,train,3.1698169708251953,0.000299661367118459,0.28748995065689087,2340.3329849243164,224022.8221271491
10553,train,3.1897125244140625,0.00029961545525513734,0.29949188232421875,2361.7961406707764,221986.98311493403
10554,train,3.1627259254455566,0.0002995695442816347,0.2960609495639801,2368.9236640930176,221319.07749789502
10555,train,3.1607236862182617,0.00029952363419929583,0.32220467925071716,2370.9826469421387,221126.88200235262
10556,train,3.1717119216918945,0.00029947772500946504,0.2815079092979431,2353.9116382598877,222730.53562349355
10557,train,3.1333417892456055,0.00029943181671348695,0.32059744000434875,2341.7367935180664,223888.526435264
10558,train,3.164949893951416,0.00029938590931270586,0.2767038643360138,2362.4486923217773,221925.6662394382
10559,train,3.190399646759033,0.0002993400028084662,0.31704455614089966,2351.0329723358154,223003.25268475735
10560,train,3.173888683319092,0.0002992940972021125,0.2619556486606598,2371.613025665283,221068.10610593905
10561,train,3.1840896606445312,0.0002992481924949888,0.3193873465061188,2359.4987392425537,222203.1278424446
10562,train,3.144730567932129,0.00029920228868843984,0.3190118670463562,2372.180700302124,221015.20340892495
10563,train,3.0913431644439697,0.0002991563857838096,0.2758774757385254,2358.386278152466,222307.94202666474
10564,train,3.2317638397216797,0.00029911048378244255,0.3048171103000641,2291.489601135254,228797.89624192764
10565,train,3.2460031509399414,0.0002990645826856827,0.31503796577453613,2349.465847015381,223151.998853707
10566,train,3.192018508911133,0.0002990186824948746,0.32733869552612305,2358.8204383850098,222267.02442809046
10567,train,3.247405529022217,0.0002989727832113623,0.28787147998809814,2369.039297103882,221308.27489477905
10568,train,3.229902744293213,0.0002989268848364899,0.29544055461883545,2359.6320152282715,222190.5774359822
10569,train,3.1963815689086914,0.00029888098737160165,0.2999056279659271,2351.210832595825,222986.38332708186
10570,train,3.251315116882324,0.00029883509081804157,0.2867324650287628,2350.054979324341,223096.05716149538
10571,train,3.166825294494629,0.0002987891951771539,0.29534459114074707,2361.5849018096924,222006.83938918982
10572,train,3.2127466201782227,0.00029874330045028246,0.28897348046302795,2359.764814376831,222178.07334264135
10573,train,3.1925055980682373,0.00029869740663877154,0.2627642750740051,2362.9560470581055,221878.01616231573
10574,train,3.19655179977417,0.0002986515137439651,0.2913462519645691,2339.210033416748,224130.36559791214
10575,train,3.24420166015625,0.000298605621767207,0.2955433130264282,2353.1200885772705,222805.45839757455
10576,train,3.2175612449645996,0.0002985597307098414,0.32338255643844604,2351.9139289855957,222919.72233275167
10577,train,3.1672260761260986,0.00029851384057321187,0.3007367253303528,2341.0091400146484,223958.11747950688
10578,train,3.2031266689300537,0.0002984679513586628,0.27129068970680237,2356.0023307800293,222532.88681018318
10579,train,3.1462910175323486,0.0002984220630675377,0.31283485889434814,2361.3648414611816,222027.52865397008
10580,train,3.120211362838745,0.00029837617570118054,0.3134325444698334,2371.3459968566895,221092.99979630302
10581,train,3.1520538330078125,0.00029833028926093527,0.2894885241985321,2381.061315536499,220190.88571092417
10582,train,3.2365565299987793,0.0002982844037481454,0.3584015667438507,2341.3219451904297,223928.1962384534
10583,train,3.1954121589660645,0.00029823851916415496,0.35390621423721313,2354.461193084717,222678.54808560244
10584,train,3.1329288482666016,0.00029819263551030754,0.34663712978363037,2353.3670902252197,222782.07347151483
10585,train,3.168464183807373,0.000298146752787947,0.3163251280784607,2351.957321166992,222915.60959952252
10586,train,3.169060230255127,0.00029810087099841676,0.3003523051738739,2348.0758666992188,223284.09717741018
10587,train,3.1734840869903564,0.0002980549901430608,0.31546908617019653,2371.7398643493652,221056.28356667474
10588,train,3.1487650871276855,0.0002980091102232226,0.28483667969703674,2361.565589904785,222008.65486913643
10589,train,3.154151439666748,0.0002979632312402457,0.2999705374240875,2350.229501724243,223079.4905839437
10590,train,3.191650867462158,0.0002979173531954738,0.32078051567077637,2362.7209663391113,221900.09208423435
10591,train,3.120234727859497,0.00029787147609025035,0.30273398756980896,2347.224235534668,223365.11018538193
10592,train,3.193624973297119,0.000297825599925919,0.2972884774208069,2358.060836791992,222338.62325336103
10593,train,3.139821767807007,0.00029777972470382307,0.2911589741706848,2349.9841690063477,223102.77954837738
10594,train,3.2014894485473633,0.0002977338504253062,0.28295525908470154,2370.8574771881104,221138.55642719494
10595,train,3.16206693649292,0.00029768797709171183,0.27557918429374695,2351.76420211792,222933.91468746902
10596,train,3.1104445457458496,0.0002976421047043831,0.2792659401893616,2341.052770614624,223953.943533854
10597,train,3.1570372581481934,0.0002975962332646638,0.28102314472198486,2358.4091663360596,222305.78454480617
10598,train,3.1631064414978027,0.0002975503627738969,0.29268980026245117,2354.7770977020264,222648.67469266657
10599,train,3.1816658973693848,0.000297504493233426,0.28008320927619934,2352.9977798461914,222817.0398164469
10600,train,3.194215774536133,0.00029745862464459425,0.28562355041503906,2372.5669384002686,220979.22360559716
10601,train,3.187711000442505,0.000297412757008745,0.27902162075042725,2368.7288761138916,221337.27725738738
10602,train,3.228269338607788,0.0002973668903272216,0.2667595446109772,2364.848852157593,221700.4268673073
10603,train,3.2477073669433594,0.00029732102460136697,0.2941587567329407,2352.7088165283203,222844.4065482121
10604,train,3.215494155883789,0.00029727515983252466,0.2766611576080322,2360.7466220855713,222085.67200525082
10605,train,3.2649998664855957,0.0002972292960220375,0.3047284483909607,2351.088285446167,222998.00617674622
10606,train,3.1779141426086426,0.0002971834331712488,0.2870787978172302,2362.243175506592,221944.97392825127
10607,train,3.2403812408447266,0.0002971375712815016,0.2812803089618683,2362.046241760254,221963.47841576883
10608,train,3.2681291103363037,0.00029709171035413904,0.2666899859905243,2362.532138824463,221917.8276494781
10609,train,3.1653995513916016,0.00029704585039050423,0.28067055344581604,2363.1227016448975,221862.36865104767
10610,train,3.248931884765625,0.00029699999139193994,0.28026726841926575,2361.3765239715576,222026.43021037968
10611,train,3.1961467266082764,0.0002969541333597895,0.2683486342430115,2332.791805267334,224747.01720752893
10612,train,3.2195210456848145,0.00029690827629539555,0.27160242199897766,2361.3462448120117,222029.27721924952
10613,train,3.1467647552490234,0.00029686242020010123,0.2636554539203644,2370.0671195983887,221212.3005566363
10614,train,3.1804604530334473,0.00029681656507524944,0.2738804817199707,2361.875295639038,221979.54352968777
10615,train,3.170616865158081,0.00029677071092218296,0.2732103765010834,2262.244462966919,231755.67830206983
10616,train,3.1545114517211914,0.0002967248577422448,0.2708428204059601,2353.100299835205,222807.33211275248
10617,train,3.173842191696167,0.00029667900553677747,0.2631731331348419,2331.791639328003,224843.41703493462
10618,train,3.113851308822632,0.0002966331543071242,0.2763783931732178,2369.5476055145264,221260.80049198063
10619,train,3.181777238845825,0.0002965873040546273,0.26237064599990845,2360.1760864257812,222139.35774341933
10620,train,3.1647634506225586,0.0002965414547806298,0.27381187677383423,2353.074312210083,222809.792822723
10621,train,3.1238489151000977,0.00029649560648647435,0.2685721218585968,2359.408378601074,222211.63777966137
10622,train,3.1331787109375,0.00029644975917350364,0.27437418699264526,2359.3316078186035,222218.86837041422
10623,train,3.191603660583496,0.00029640391284306035,0.2881008982658386,2361.9818687438965,221969.52776729682
10624,train,3.161526679992676,0.0002963580674964869,0.3027555048465729,2360.9371185302734,222067.75262459292
10625,train,3.1537368297576904,0.0002963122231351262,0.29492759704589844,2352.7846336364746,222837.22551760214
10626,train,3.1680421829223633,0.00029626637976032047,0.28743216395378113,2357.9702377319336,222347.1660542663
10627,train,3.2306318283081055,0.0002962205373734125,0.3021526038646698,2355.7145595550537,222560.07115693478
10628,train,3.155117988586426,0.00029617469597574477,0.2759517729282379,2360.360622406006,222121.99060733913
10629,train,3.1209237575531006,0.00029612885556865953,0.2862808406352997,2349.292755126953,223168.44031286688
10630,train,3.233830690383911,0.0002960830161534996,0.2940850257873535,2372.7216720581055,220964.8127608794
10631,train,3.186774969100952,0.00029603717773160707,0.2982790470123291,2352.480173110962,222866.06535207145
10632,train,3.206495761871338,0.00029599134030432444,0.28489309549331665,2372.88761138916,220949.3603841886
10633,train,3.1377668380737305,0.00029594550387299426,0.2920413911342621,2362.623453140259,221909.25062694502
10634,train,3.2000043392181396,0.00029589966843895856,0.3092309534549713,2359.145402908325,222236.40787620138
10635,train,3.271257162094116,0.0002958538340035598,0.3067857325077057,2351.6924381256104,222940.71771471857
10636,train,3.27333402633667,0.0002958080005681402,0.3258875012397766,2342.4463272094727,223820.70996033357
10637,train,3.2489778995513916,0.00029576216813404215,0.3038092851638794,2371.217727661133,221104.95965173774
10638,train,3.217794418334961,0.00029571633670260754,0.3223837912082672,2353.8084030151367,222740.30432060975
10639,train,3.2633495330810547,0.00029567050627517884,0.3253328800201416,2353.7328243255615,222747.45654287652
10640,train,3.245067596435547,0.0002956246768530982,0.27901530265808105,2361.3009452819824,222033.53666018645
10641,train,3.252389907836914,0.0002955788484377076,0.3224368989467621,2352.555751800537,222858.90551105293
10642,train,3.163938522338867,0.0002955330210303493,0.2830659747123718,2372.3068237304688,221003.4531602255
10643,train,3.1699118614196777,0.0002954871946323651,0.36478391289711,2358.8926792144775,222260.21752485595
10644,train,3.2070000171661377,0.0002954413692450974,0.3280170261859894,2351.625680923462,222947.04648493076
10645,train,3.185925006866455,0.00029539554486988787,0.29826873540878296,2371.060848236084,221119.58889205073
10646,train,3.1804137229919434,0.0002953497215080787,0.3179677724838257,2343.562602996826,223714.10063019767
10647,train,3.1707186698913574,0.00029530389916101183,0.28526970744132996,2351.8147468566895,222929.12343573637
10648,train,3.1580324172973633,0.00029525807783002905,0.3159262239933014,2350.4769802093506,223056.00285151615
10649,train,3.1623387336730957,0.00029521225751647244,0.29543566703796387,2383.8062286376953,219937.3395796611
10650,train,3.140625476837158,0.00029516643822168363,0.29021623730659485,2364.004611968994,221779.6011672402
10651,train,3.131030797958374,0.00029512061994700465,0.2688433527946472,2337.9249572753906,224253.56227472902
10652,train,3.1049036979675293,0.0002950748026937771,0.29102644324302673,2379.551410675049,220330.6041836121
10653,train,3.144322395324707,0.0002950289864633429,0.26582765579223633,2343.937873840332,223678.28339281073
10654,train,3.142058849334717,0.0002949831712570439,0.27525174617767334,2342.160701751709,223848.00479654683
10655,train,3.191770076751709,0.00029493735707622156,0.26560837030410767,2370.511531829834,221170.8287262767
10656,train,3.154527187347412,0.00029489154392221774,0.2597924768924713,2359.952211380005,222160.43082220614
10657,train,3.2217936515808105,0.0002948457317963739,0.2830456793308258,2351.9465923309326,222916.62646998986
10658,train,3.1377973556518555,0.00029479992070003183,0.2639753818511963,2372.116804122925,221021.15675279833
10659,train,3.229346752166748,0.00029475411063453305,0.3306558430194855,2353.863000869751,222735.13785903255
10660,train,3.1486568450927734,0.00029470830160121907,0.27591314911842346,2362.731456756592,221899.10685817397
10661,train,3.162414073944092,0.00029466249360143165,0.29055696725845337,2345.6976413726807,223510.4775452609
10662,train,3.2040765285491943,0.000294616686636512,0.32370463013648987,2354.116201400757,222711.1812441696
10663,train,3.2716875076293945,0.0002945708807078018,0.416011780500412,2348.7370014190674,223221.24600720897
10664,train,3.1688313484191895,0.0002945250758166423,0.3134142756462097,2361.9132041931152,221975.9807723794
10665,train,3.183260440826416,0.0002944792719643751,0.331872820854187,2363.713264465332,221806.93736496547
10666,train,3.2407264709472656,0.0002944334691523414,0.3114139139652252,2361.8955612182617,221977.63889677371
10667,train,3.178243637084961,0.0002943876673818826,0.32253992557525635,2496.4897632598877,210010.074031063
10668,train,3.156404972076416,0.00029434186665434024,0.29770684242248535,2340.5606746673584,224001.02918695414
10669,train,3.1830215454101562,0.0002942960669710553,0.29377564787864685,2350.4393100738525,223059.57773635368
10670,train,3.2309327125549316,0.0002942502683333692,0.31313979625701904,2350.9459495544434,223011.50738891476
10671,train,3.181734085083008,0.000294204470742623,0.32225868105888367,2360.08358001709,222148.06477158895
10672,train,3.226442813873291,0.00029415867420015803,0.2960829436779022,2350.595235824585,223044.78117266353
10673,train,3.217756986618042,0.0002941128787073156,0.3052367866039276,2353.0216217041016,222814.78213544888
10674,train,3.242056369781494,0.0002940670842654365,0.2968752980232239,2348.865509033203,223209.0334604972
10675,train,3.165806770324707,0.00029402129087586213,0.27856770157814026,2363.1179332733154,221862.8163317152
10676,train,3.2336339950561523,0.0002939754985399333,0.27280497550964355,2362.744092941284,221897.92012021714
10677,train,3.2168235778808594,0.00029392970725899135,0.2785252630710602,2339.9391174316406,224060.530504515
10678,train,3.2389748096466064,0.00029388391703437703,0.24993175268173218,2370.7869052886963,221145.13912255486
10679,train,3.175355911254883,0.00029383812786743137,0.2905648946762085,2362.196445465088,221949.36454439294
10680,train,3.2944142818450928,0.00029379233975949546,0.2736317813396454,2361.629009246826,222002.6930339946
10681,train,3.156899929046631,0.0002937465527119101,0.2622988224029541,2278.7389755249023,230078.12901397864
10682,train,3.139878749847412,0.0002937007667260162,0.2759263813495636,2370.278835296631,221192.54165064823
10683,train,3.1665916442871094,0.0002936549818031546,0.2813926637172699,2367.882251739502,221416.41528621016
10684,train,3.11603045463562,0.0002936091979446662,0.2788581848144531,2350.8431911468506,223021.2555114014
10685,train,3.106447696685791,0.0002935634151518916,0.2733873128890991,2354.6769618988037,222658.14312686693
10686,train,3.1934568881988525,0.0002935176334261717,0.2884698212146759,2362.9515171051025,221878.44151889978
10687,train,3.175339698791504,0.0002934718527688473,0.2919749319553375,2372.864246368408,220951.53601914048
10688,train,3.1904261112213135,0.0002934260731812589,0.3351612985134125,2352.07462310791,222904.49242092195
10689,train,3.1808571815490723,0.00029338029466474745,0.33325672149658203,2361.9484901428223,221972.66459790466
10690,train,3.1313815116882324,0.0002933345172206533,0.2902378439903259,2350.8756160736084,223018.17944568957
10691,train,3.1403346061706543,0.00029328874085031724,0.31561025977134705,2352.1461486816406,222897.714197674
10692,train,3.148320198059082,0.00029324296555507967,0.28247541189193726,2360.4376316070557,222114.74388461144
10693,train,3.14914608001709,0.00029319719133628127,0.3144935369491577,2359.147787094116,222236.1832811638
10694,train,3.2206006050109863,0.00029315141819526256,0.2905119061470032,2357.868194580078,222356.78873193864
10695,train,3.2002205848693848,0.00029310564613336393,0.31925588846206665,2351.8056869506836,222929.98222986018
10696,train,3.159341812133789,0.00029305987515192594,0.31419265270233154,2359.6718311309814,222186.82830515073
10697,train,3.260869026184082,0.0002930141052522889,0.36060407757759094,2372.3888397216797,220995.81283711805
10698,train,3.2335972785949707,0.0002929683364357933,0.3125877380371094,2361.642837524414,222001.39312749912
10699,train,3.1545629501342773,0.0002929225687037792,0.3258168399333954,2354.708671569824,222655.14470224062
10700,train,3.261218547821045,0.00029287680205758725,0.36996516585350037,2374.778985977173,220773.38695342475
10701,train,3.198211431503296,0.00029283103649855766,0.30503711104393005,2361.2117767333984,222041.92151087883
10702,train,3.1861753463745117,0.00029278527202803063,0.30402517318725586,2371.0968494415283,221116.23155481278
10703,train,3.2154767513275146,0.00029273950864734644,0.3016853928565979,2349.7488498687744,223125.12251225475
10704,train,3.2471580505371094,0.0002926937463578452,0.3078215718269348,2372.676372528076,220969.0314576587
10705,train,3.180840015411377,0.0002926479851608671,0.30072465538978577,2358.154058456421,222329.83384604807
10706,train,3.2093403339385986,0.00029260222505775237,0.31317389011383057,2358.2730293273926,222318.61768335328
10707,train,3.201228141784668,0.000292556466049841,0.296430766582489,2354.454755783081,222679.15690978066
10708,train,3.211890459060669,0.0002925107081384731,0.29044076800346375,2372.0672130584717,221025.7774795508
10709,train,3.2336816787719727,0.0002924649513249886,0.3098406493663788,2359.9836826324463,222157.4682309593
10710,train,3.2096030712127686,0.0002924191956107277,0.2931760251522064,2353.0006408691406,222816.76889231143
10711,train,3.253755569458008,0.00029237344099703014,0.30447378754615784,2350.724697113037,223032.4974438251
10712,train,3.179508924484253,0.00029232768748523594,0.282029926776886,2359.9672317504883,222159.0168483455
10713,train,3.21232271194458,0.00029228193507668517,0.2881155014038086,2363.5783195495605,221819.60109530718
10714,train,3.1938676834106445,0.0002922361837727174,0.27355971932411194,2351.249933242798,222982.67512416778
10715,train,3.2228875160217285,0.00029219043357467275,0.29639291763305664,2360.842227935791,222076.67831255824
10716,train,3.1902546882629395,0.0002921446844838908,0.25785449147224426,2360.5992794036865,222099.5340354594
10717,train,3.1676735877990723,0.00029209893650171154,0.28665128350257874,2339.2622470855713,224125.36288019756
10718,train,3.169840097427368,0.00029205318962947447,0.27778273820877075,2368.7546253204346,221334.87124234182
10719,train,3.126901149749756,0.00029200744386851947,0.2880924344062805,2352.809429168701,222834.87710487557
10720,train,3.158599376678467,0.00029196169922018623,0.29335176944732666,2359.558582305908,222197.49233249933
10721,train,3.113152027130127,0.00029191595568581424,0.2940220534801483,2351.2015342712402,222987.26517397587
10722,train,3.1591856479644775,0.0002918702132667433,0.2910476624965668,2364.4893169403076,221734.13778770558
10723,train,3.1687850952148438,0.0002918244719643129,0.2667989432811737,2355.4413318634033,222585.88779421337
10724,train,3.1439061164855957,0.00029177873177986253,0.2898264229297638,2347.81813621521,223308.60807011917
10725,train,3.134702205657959,0.0002917329927147318,0.27396446466445923,2349.5936393737793,223139.86181020425
10726,train,3.127997636795044,0.00029168725477026007,0.2750925123691559,2350.5818843841553,223046.04807986162
10727,train,3.186398506164551,0.00029164151794778696,0.28007498383522034,2357.450485229492,222396.18744270754
10728,train,3.136007785797119,0.00029159578224865167,0.2827337086200714,2359.7207069396973,222182.22625165878
10729,train,3.221971035003662,0.0002915500476741938,0.30570143461227417,2348.18959236145,223273.28325850863
10730,train,3.169523239135742,0.00029150431422575256,0.2817372977733612,2362.849235534668,221888.04605697305
